
央视频道,#genre#
CCTV17农业农村,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$LR•IPV4•13『线路4』
CCTV17农业农村,http://t.061899.xyz/tl/tl.php?id=cctv17$LR•IPV4•13『线路5』
CCTV17农业农村,http://39.135.135.88/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225765/index.m3u8$LR•IPV4•13『线路6』
CCTV17农业农村,http://p.ytelc.com/169l/0/cctv.php?id=cctv17$LR•IPV4•13『线路7』
CCTV17农业农村,http://148.135.93.213:81/live.php?id=CCTV17$LR•IPV4•13『线路8』
CCTV17农业农村,http://74.91.26.218:82/live/cctv17hd.m3u8$LR•IPV4•13『线路9』
CCTV17农业农村,http://38.75.136.137:98/gslb/dsdqpub/cctv17hd.m3u8?auth=testpub$LR•IPV4•13『线路10』
CCTV17农业农村,http://38.75.136.137:98/gslb/dsdqbv/cctv17hd.m3u8?auth=test20251009$LR•IPV4•13『线路11』
CCTV17农业农村,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cctv17hd$LR•IPV4•13『线路12』
CCTV17农业农村,http://120.76.248.139/live/bfgd/4200000204.m3u8$LR•IPV4•13『线路13』
CCTV4K超高清,http://vip1.xinketongxun.fun:8082/tsfile/live/1026_1.m3u8$LR•IPV4•2『线路1』
CCTV4K超高清,http://p.ytelc.com/169l/0/cctv.php?id=cctv4k$LR•IPV4•2『线路2』
CGTN英语,https://0472.org/hls/cgtn.m3u8$LR•IPV4•8『线路1』
CGTN英语,https://0472.org/hls/cgtn.m3u8$LR•IPV4•8『线路2』
CGTN英语,http://english-livetx.cgtn.com/hls/yypdyyctzb_hd.m3u8$LR•IPV4•8『线路3』
CGTN英语,https://0472.org/hls/cgtn.m3u8$LR•IPV4•8『线路4』
CGTN英语,https://live.mxdyeah.top/live.php?id=cgtnSD$LR•IPV4•8『线路5』
CGTN英语,http://t.061899.xyz/tl/tl.php?id=cgtn$LR•IPV4•8『线路6』
CGTN英语,http://112.27.235.94:8000/hls/17/index.m3u8$LR•IPV4•8『线路7』
CGTN英语,https://0472.org/hls/cgtn.m3u8$LR•IPV4•8『线路8』
CGTN纪录,https://english-livetx.cgtn.com/hls/yypdjlctzb_hd.m3u8$LR•IPV4•3『线路1』
CGTN纪录,http://t.061899.xyz/tl/tl.php?id=cgtnjl$LR•IPV4•3『线路2』
CGTN纪录,https://0472.org/hls/cgtnd.m3u8$LR•IPV4•3『线路3』
CGTN俄语,https://0472.org/hls/cgtne.m3u8$LR•IPV4•4『线路1』
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8$LR•IPV4•4『线路2』
CGTN俄语,http://russian-livews.cgtn.com/hls/LSvexABhNipibK5KRuUkvHZ7220802LSTeze9o8tdFXMHsb1VosgoT220802cd.m3u8$LR•IPV4•4『线路3』
CGTN俄语,https://0472.org/hls/cgtne.m3u8$LR•IPV4•4『线路4』
CGTN法语,https://0472.org/hls/cgtnf.m3u8$LR•IPV4•4『线路1』
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8$LR•IPV4•4『线路2』
CGTN法语,http://espanol-liveali.cgtn.com/hls/LSveOGBaBw41Ea7ukkVAUdKQ220802LSTexu6xAuFH8VZNBLE1ZNEa220802cd.m3u8$LR•IPV4•4『线路3』
CGTN法语,https://0472.org/hls/cgtnf.m3u8$LR•IPV4•4『线路4』
CGTN西语,https://0472.org/hls/cgtnx.m3u8$LR•IPV4•3『线路1』
CGTN西语,https://0472.org/hls/cgtnx.m3u8$LR•IPV4•3『线路2』
CGTN西语,https://0472.org/hls/cgtnx.m3u8$LR•IPV4•3『线路3』
CGTN阿语,https://0472.org/hls/cgtna.m3u8$LR•IPV4•3『线路1』
CGTN阿语,https://0472.org/hls/cgtna.m3u8$LR•IPV4•3『线路2』
CGTN阿语,https://0472.org/hls/cgtna.m3u8$LR•IPV4•3『线路3』

卫视频道,#genre#
湖南卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226509/1.m3u8?zoneoffset=480&servicetype=1&icpid=&limitflux=-1&limitdur=-1&tenantId=8601&accountinfo=%7E%7EV2.0%7EIGb_ib7rnBX9_sANRKq9sg%7EpK8OKM5JoJWWbLRyLfPcUMkwWZ90MzSI9S9PDltJsYzd0ZGcS3Tkh7syciNKJa-w60mDOdwtDyoNwCx9aRgzHNH9AUREV_qvNJtXHRPzYw0%7EExtInfo9bj61dxzlMXrsixrqcFYPg%3D%3D%3A20221022013542%2C915973%2C119.123.71.209%2C20221022013542%2C10000100000000050000000003873458%2C915973%2C-1%2C0%2C1%2C%2C%2C2%2C%2C%2C%2C2%2C%2C10000100000000060000000007253514_0%2CEND&GuardEncType=2$LR•IPV6•25『线路1』
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$LR•IPV4•25『线路2』
湖南卫视,http://101.35.240.114:88/live.php?id=湖南卫视$LR•IPV4•25『线路3』
湖南卫视,http://home.wwang.pw:35455/itv/1000000005000265024.m3u8?cdn=ystenlive$LR•IPV4•25『线路4』
湖南卫视,https://live.mxdyeah.top/live.php?id=hunanHD$LR•IPV4•25『线路5』
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8$LR•IPV4•25『线路6』
湖南卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226307/index.m3u8$LR•IPV4•25『线路7』
湖南卫视,http://k.061899.xyz/m.php?id=hunws$LR•IPV4•25『线路8』
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws$LR•IPV4•25『线路9』
湖南卫视,http://sh.lnott.top:880/dx31.m3u8$LR•IPV4•25『线路10』
湖南卫视,http://39.134.67.108/PLTV/88888888/224/3221226000/1.m3u8$LR•IPV4•25『线路11』
湖南卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226307$LR•IPV4•25『线路12』
湖南卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hunanHD/__op/default/__f/index.m3u8$LR•IPV4•25『线路13』
湖南卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/hunanHD/__op/default/__f/index.m3u8$LR•IPV4•25『线路14』
湖南卫视,http://iptv.huuc.edu.cn/hls/hunanhd.m3u8$LR•IPV4•25『线路15』
湖南卫视,http://t.061899.xyz/tl/tl.php?id=hunws$LR•IPV4•25『线路16』
湖南卫视,http://112.27.235.94:8000/hls/31/index.m3u8$LR•IPV4•25『线路17』
湖南卫视,http://39.134.65.71/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225610/index.m3u8$LR•IPV4•25『线路18』
湖南卫视,https://zby.130519.xyz/PLTV/11/224/3221225726/index.m3u8$LR•IPV4•25『线路19』
湖南卫视,http://148.135.93.213:81/live.php?id=湖南卫视$LR•IPV4•25『线路20』
湖南卫视,http://173.208.212.130:8181/720p/hnws.m3u8$LR•IPV4•25『线路21』
湖南卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=hnwshd$LR•IPV4•25『线路22』
湖南卫视,http://hlsal-ldvt.qing.mgtv.com/nn_live/nn_x64/Y2RuZXhfaWQ9YWxfaGxzX2xkdnQmZT02OTE0NjA0JnY9MSZpZD1ITldTWkdTVCZzPTcwN2RiYTc2YzJjNmJmMTQ4MmUyZGYzOWU2NWM3YWFi/HNWSZGST.m3u8$LR•IPV4•25『线路23』
湖南卫视,http://74.91.26.218:82/live/hnwshd.m3u8$LR•IPV4•25『线路24』
湖南卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5199687338554291078_hlsb.m3u8$LR•IPV4•25『线路25』
浙江卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226899/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ETYfTgTra_pUx2cPrgZ_BDw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•30『线路1』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel01/1080p.m3u8$LR•IPV4•30『线路2』
浙江卫视,http://101.35.240.114:88/live.php?id=浙江卫视$LR•IPV4•30『线路3』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•30『线路4』
浙江卫视,http://home.wwang.pw:35455/itv/1000000005000265031.m3u8?cdn=ystenlive$LR•IPV4•30『线路5』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•30『线路6』
浙江卫视,https://live.mxdyeah.top/live.php?id=zhejiangHD$LR•IPV4•30『线路7』
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$LR•IPV4•30『线路8』
浙江卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226339/index.m3u8$LR•IPV4•30『线路9』
浙江卫视,http://k.061899.xyz/m.php?id=zjws$LR•IPV4•30『线路10』
浙江卫视,http://t.061899.xyz/tl/tl.php?id=zjws$LR•IPV4•30『线路11』
浙江卫视,http://sh.lnott.top:880/dx32.m3u8$LR•IPV4•30『线路12』
浙江卫视,http://39.134.67.108/PLTV/88888888/224/3221225959/1.m3u8$LR•IPV4•30『线路13』
浙江卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226339$LR•IPV4•30『线路14』
浙江卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/zhejiangHD/__op/default/__f/index.m3u8$LR•IPV4•30『线路15』
浙江卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/zhejiangHD/__op/default/__f/index.m3u8$LR•IPV4•30『线路16』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•30『线路17』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•30『线路18』
浙江卫视,https://play-qukan.cztv.com/live/1746687519046362.m3u8$LR•IPV4•30『线路19』
浙江卫视,http://iptv.huuc.edu.cn/hls/zjhd.m3u8$LR•IPV4•30『线路20』
浙江卫视,http://112.27.235.94:8000/hls/29/index.m3u8$LR•IPV4•30『线路21』
浙江卫视,http://39.134.65.71/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225612/index.m3u8$LR•IPV4•30『线路22』
浙江卫视,https://zby.130519.xyz/PLTV/11/224/3221225727/index.m3u8$LR•IPV4•30『线路23』
浙江卫视,http://148.135.93.213:81/live.php?id=浙江卫视$LR•IPV4•30『线路24』
浙江卫视,http://ali-m-l.cztv.com/channels/lantian/channel001/1080p.m3u8$LR•IPV4•30『线路25』
浙江卫视,http://173.208.212.130:8181/720p/zjws.m3u8$LR•IPV4•30『线路26』
浙江卫视,http://107.150.60.122/live/zjwshd.m3u8$LR•IPV4•30『线路27』
浙江卫视,http://38.75.136.137:98/gslb/dsdqpub/zjwshd.m3u8?auth=testpub$LR•IPV4•30『线路28』
浙江卫视,http://120.76.248.139/live/bfgd/4200000094.m3u8$LR•IPV4•30『线路29』
浙江卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=zjwshd$LR•IPV4•30『线路30』
东方卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226898/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0uh4lyjjBCCN7TCq21vSIQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•24『线路1』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$LR•IPV4•24『线路2』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$LR•IPV4•24『线路3』
东方卫视,http://bp-resource-dfl.bestv.cn/155/3/video.m3u8$LR•IPV4•24『线路4』
东方卫视,http://home.wwang.pw:35455/itv/1000000005000265018.m3u8?cdn=ystenlive$LR•IPV4•24『线路5』
东方卫视,https://live.mxdyeah.top/live.php?id=shanghaiHD$LR•IPV4•24『线路6』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225735/index.m3u8$LR•IPV4•24『线路7』
东方卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226345/index.m3u8$LR•IPV4•24『线路8』
东方卫视,http://k.061899.xyz/m.php?id=dfws$LR•IPV4•24『线路9』
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$LR•IPV4•24『线路10』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225942/1.m3u8$LR•IPV4•24『线路11』
东方卫视,http://39.134.67.108/PLTV/88888888/224/3221225960/1.m3u8$LR•IPV4•24『线路12』
东方卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226345$LR•IPV4•24『线路13』
东方卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路14』
东方卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路15』
东方卫视,http://iptv.huuc.edu.cn/hls/dfhd.m3u8$LR•IPV4•24『线路16』
东方卫视,http://t.061899.xyz/tl/tl.php?id=dfws$LR•IPV4•24『线路17』
东方卫视,https://zby.130519.xyz/PLTV/11/224/3221225725/index.m3u8$LR•IPV4•24『线路18』
东方卫视,http://148.135.93.213:81/live.php?id=东方卫视$LR•IPV4•24『线路19』
东方卫视,http://173.208.212.130:8181/720p/dfws.m3u8$LR•IPV4•24『线路20』
东方卫视,http://38.75.136.137:98/gslb/dsdqpub/dfwshd.m3u8?auth=testpub$LR•IPV4•24『线路21』
东方卫视,http://107.150.60.122/live/dfwshd.m3u8$LR•IPV4•24『线路22』
东方卫视,http://207.56.13.146:81/cdnlive/dfws.m3u8$LR•IPV4•24『线路23』
东方卫视,https://txmov2.a.kwimgs.com/bs3/video-hls/5219953535631090825_hlsb.m3u8$LR•IPV4•24『线路24』
北京卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226900/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EcYPi33WFyhvd6SjmqUKhJg%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•24『线路1』
北京卫视,http://satellitepull.cnr.cn/live/wxbtv/playlist.m3u8$LR•IPV4•24『线路2』
北京卫视,http://101.35.240.114:88/live.php?id=北京卫视$LR•IPV4•24『线路3』
北京卫视,http://[2409:8087:1:20:20::2c]/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226436/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7ElMQ3ov45VmhzipweN5VstQ%7E_eNUbgU9sJGUcVVduOMKhafLvQUgE_zlz_7pvDimJNPg_yZ8DZHTaSU92MIl_o3b%2CEND$LR•IPV6•24『线路4』
北京卫视,https://live.mxdyeah.top/live.php?id=beijingHD$LR•IPV4•24『线路5』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV4•24『线路6』
北京卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226450/index.m3u8$LR•IPV4•24『线路7』
北京卫视,http://k.061899.xyz/m.php?id=bjws$LR•IPV4•24『线路8』
北京卫视,http://t.061899.xyz/tl/tl.php?id=bjws$LR•IPV4•24『线路9』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225927/1.m3u8$LR•IPV4•24『线路10』
北京卫视,http://39.134.67.108/PLTV/88888888/224/3221225931/1.m3u8$LR•IPV4•24『线路11』
北京卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226450$LR•IPV4•24『线路12』
北京卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路13』
北京卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路14』
北京卫视,http://iptv.huuc.edu.cn/hls/btv1hd.m3u8$LR•IPV4•24『线路15』
北京卫视,http://112.27.235.94:8000/hls/27/index.m3u8$LR•IPV4•24『线路16』
北京卫视,http://39.135.135.11/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225728/index.m3u8$LR•IPV4•24『线路17』
北京卫视,https://zby.130519.xyz/PLTV/11/224/3221225724/index.m3u8$LR•IPV4•24『线路18』
北京卫视,http://148.135.93.213:81/live.php?id=北京卫视$LR•IPV4•24『线路19』
北京卫视,http://207.56.13.146:81/cdnlive/bjws.m3u8$LR•IPV4•24『线路20』
北京卫视,http://204.12.221.218:8181/3m1080p/bjws.m3u8$LR•IPV4•24『线路21』
北京卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=bjwshd$LR•IPV4•24『线路22』
北京卫视,http://38.75.136.137:98/gslb/dsdqbv/bjwshd.m3u8?auth=test20251009$LR•IPV4•24『线路23』
北京卫视,http://38.75.136.137:98/gslb/dsdqpub/bjwshd.m3u8?auth=testpub$LR•IPV4•24『线路24』
江苏卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226897/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0BmO6uHF7WFoTed__Xr3NQ%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•24『线路1』
江苏卫视,http://112.46.85.60:8009/hls/33/index.m3u8$LR•IPV4•24『线路2』
江苏卫视,http://101.35.240.114:88/live.php?id=江苏卫视$LR•IPV4•24『线路3』
江苏卫视,http://home.wwang.pw:35455/itv/1000000005000265030.m3u8?cdn=ystenlive$LR•IPV4•24『线路4』
江苏卫视,https://live.mxdyeah.top/live.php?id=jiangsuHD$LR•IPV4•24『线路5』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225613/index.m3u8$LR•IPV4•24『线路6』
江苏卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV4•24『线路7』
江苏卫视,http://k.061899.xyz/m.php?id=jsws$LR•IPV4•24『线路8』
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws$LR•IPV4•24『线路9』
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225929/1.m3u8$LR•IPV4•24『线路10』
江苏卫视,http://39.134.67.108/PLTV/88888888/224/3221225938/1.m3u8$LR•IPV4•24『线路11』
江苏卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226310$LR•IPV4•24『线路12』
江苏卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路13』
江苏卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8$LR•IPV4•24『线路14』
江苏卫视,http://iptv.huuc.edu.cn/hls/jshd.m3u8$LR•IPV4•24『线路15』
江苏卫视,http://t.061899.xyz/tl/tl.php?id=jsws$LR•IPV4•24『线路16』
江苏卫视,http://112.27.235.94:8000/hls/32/index.m3u8$LR•IPV4•24『线路17』
江苏卫视,http://39.135.133.181/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226310/index.m3u8$LR•IPV4•24『线路18』
江苏卫视,https://zby.130519.xyz/PLTV/11/224/3221225720/index.m3u8$LR•IPV4•24『线路19』
江苏卫视,http://148.135.93.213:81/live.php?id=江苏卫视$LR•IPV4•24『线路20』
江苏卫视,https://live.264788.xyz/channel/jiangsuweishi?streamid=01b71cbe218e3ae09ceb25b64aec1f33&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•24『线路21』
江苏卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=jswshd$LR•IPV4•24『线路22』
江苏卫视,http://107.150.60.122/live/jswshd.m3u8$LR•IPV4•24『线路23』
江苏卫视,http://38.75.136.137:98/gslb/dsdqbv/jswshd.m3u8?auth=test20251009$LR•IPV4•24『线路24』
安徽卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226943/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7E0QmKQ_slRCwvVVUUfxPVbw%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•24『线路1』
安徽卫视,http://222.169.85.8:9901/tsfile/live/0130_1.m3u8$LR•IPV4•24『线路2』
安徽卫视,http://101.35.240.114:88/live.php?id=安徽卫视$LR•IPV4•24『线路3』
安徽卫视,http://home.wwang.pw:35455/itv/1000000005000265025.m3u8?cdn=ystenlive$LR•IPV4•24『线路4』
安徽卫视,https://live.mxdyeah.top/live.php?id=anhuiSD$LR•IPV4•24『线路5』
安徽卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV4•24『线路6』
安徽卫视,http://k.061899.xyz/m.php?id=ahws$LR•IPV4•24『线路7』
安徽卫视,http://t.061899.xyz/tl/tl.php?id=ahws$LR•IPV4•24『线路8』
安徽卫视,http://sh.lnott.top:880/dx34.m3u8$LR•IPV4•24『线路9』
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225923/1.m3u8$LR•IPV4•24『线路10』
安徽卫视,http://39.134.67.108/PLTV/88888888/224/3221225925/1.m3u8$LR•IPV4•24『线路11』
安徽卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226391$LR•IPV4•24『线路12』
安徽卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8$LR•IPV4•24『线路13』
安徽卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8$LR•IPV4•24『线路14』
安徽卫视,http://159.75.166.157/php/ah.php?id=ahws$LR•IPV4•24『线路15』
安徽卫视,http://iptv.huuc.edu.cn/hls/ahhd.m3u8$LR•IPV4•24『线路16』
安徽卫视,http://112.27.235.94:8000/hls/26/index.m3u8$LR•IPV4•24『线路17』
安徽卫视,http://39.135.133.159/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226391/index.m3u8$LR•IPV4•24『线路18』
安徽卫视,https://zby.130519.xyz/PLTV/11/224/3221225739/index.m3u8$LR•IPV4•24『线路19』
安徽卫视,http://148.135.93.213:81/live.php?id=安徽卫视$LR•IPV4•24『线路20』
安徽卫视,https://live.264788.xyz/channel/anhuiweishi?streamid=b6434e5bd6899466846bd37f7c67a1f4&livekey=01WgOR41rriMmMkzNsd0UoaxJRwetZdxIvtVk$LR•IPV4•24『线路21』
安徽卫视,http://173.208.212.130:8181/720p/ahws.m3u8$LR•IPV4•24『线路22』
安徽卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=ahwshd$LR•IPV4•24『线路23』
安徽卫视,http://38.75.136.137:98/gslb/dsdqpub/ahwshd.m3u8?auth=testpub$LR•IPV4•24『线路24』
重庆卫视,http://[2409:8087:8:21::18]:6610/otttv.bj.chinamobile.com/PLTV/88888888/224/3221226963/1.m3u8?GuardEncType=2&accountinfo=%7E%7EV2.0%7EjTXsJprEx2nE38tdvu5lhA%7EtP4-l0lmSfjwLWEfK_el1vH_mv-s1zo4AQJwdedaVwG9xkuFTDg8J26cwOrNJzn20BErrHdLhuZ9EzLUCD3PMW-OMx4MGteHV2vLeW6BqoY%2CEND$LR•IPV6•27『线路1』
重庆卫视,http://222.169.85.8:9901/tsfile/live/0142_1.m3u8$LR•IPV4•27『线路2』
重庆卫视,http://148.135.93.213/live.php?id=重庆卫视$LR•IPV4•27『线路3』
重庆卫视,http://home.wwang.pw:35455/itv/1000000005000265017.m3u8?cdn=ystenlive$LR•IPV4•27『线路4』
重庆卫视,https://live.mxdyeah.top/live.php?id=chongqingHD$LR•IPV4•27『线路5』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226409/index.m3u8$LR•IPV4•27『线路6』
重庆卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$LR•IPV4•27『线路7』
重庆卫视,http://k.061899.xyz/m.php?id=cqws$LR•IPV4•27『线路8』
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$LR•IPV4•27『线路9』
重庆卫视,http://sh.lnott.top:880/dx46.m3u8$LR•IPV4•27『线路10』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221225963/1.m3u8$LR•IPV4•27『线路11』
重庆卫视,http://39.134.67.108/PLTV/88888888/224/3221226001/1.m3u8$LR•IPV4•27『线路12』
重庆卫视,http://php.jdshipin.com/TVOD/hljyd.php?id=3221226409$LR•IPV4•27『线路13』
重庆卫视,http://43.152.25.114:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•27『线路14』
重庆卫视,http://43.152.25.217:80/tencent.live.cbncdn.cn/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8$LR•IPV4•27『线路15』
重庆卫视,http://iptv.huuc.edu.cn/hls/cqhd.m3u8$LR•IPV4•27『线路16』
重庆卫视,http://t.061899.xyz/tl/tl.php?id=cqws$LR•IPV4•27『线路17』
重庆卫视,http://112.27.235.94:8000/hls/36/index.m3u8$LR•IPV4•27『线路18』
重庆卫视,http://39.134.65.75/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225618/index.m3u8$LR•IPV4•27『线路19』
重庆卫视,https://zby.130519.xyz/PLTV/11/224/3221226171/index.m3u8$LR•IPV4•27『线路20』
重庆卫视,http://148.135.93.213:81/live.php?id=重庆卫视$LR•IPV4•27『线路21』
重庆卫视,http://220.192.12.20:8003/udp/225.0.4.187:7980?$LR•IPV4•27『线路22』
重庆卫视,http://63.141.230.178:82/gslb/zbdq5.m3u8?id=cqwshd$LR•IPV4•27『线路23』
重庆卫视,http://107.150.60.122/live/cqwshd.m3u8$LR•IPV4•27『线路24』
重庆卫视,http://38.75.136.137:98/gslb/dsdqpub/cqwshd.m3u8?auth=testpub$LR•IPV4•27『线路25』
重庆卫视,http://198.204.228.26/live/cqwshd.m3u8$LR•IPV4•27『线路26』
重庆卫视,http://207.56.13.146:81/cdnlive/cqws.m3u8$LR•IPV4•27『线路27』
